subject,run,varrest_DMN,varfb_DMN,quench_DMN,quenchdb_DMN,varrest_CEN,varfb_CEN,quench_CEN,quenchdb_CEN,varrest_PDA,varfb_PDA,quench_PDA,quenchdb_PDA,grpquenchdb_DMN,grpnoisefb_DMN,grpquenchdb_CEN,grpnoisefb_CEN,grpquenchdb_ATTN,grpnoisefb_ATTN,grpquenchdb_VIS,grpnoisefb_VIS,grpquenchdb_WHOLE,glm_PDA_db,beta_PDA,beta_CEN,fsnr_quench_PDA_db
dmnelf005,3,0.1811982517320905,0.0957857138830816,0.0854125378490089,2.768532627790228,0.22341109548416496,0.2137328703331526,0.009678225151012354,0.192334199373437,0.02077239999860604,0.16271355931000392,-0.1419411593113979,-8.939370683543082,-1.5524078962611052,1.0373756893478971,-2.252647685773718,1.059574529460565,-1.3296099847105671,1.052159737203708,1.508859367343671,0.8953622049496491,-1.0876908192299637,-19.900456236753982,0.08771508306019096,0.08195876564435586,2.768532627790228
dmnelf005,4,0.10636072335289866,0.05785825471262299,0.048502468640275666,2.644159532121744,0.11686855377051203,0.09646916078157008,0.020399392988941945,0.8330916928567231,0.08590401106260058,0.09294141905604016,-0.007037407993439576,-0.3419585657822183,2.2728640529971664,0.8500322182108899,0.7031892180215955,0.9653322218269732,3.2305075981301985,0.7853587465170606,1.870907269465354,0.8759810735072127,2.4883093854574097,-10.504953653220856,0.21579576495419459,0.1682588994461232,2.644159532121744
dmnelf006,1,0.19440733485423475,0.3645591246118472,-0.17015178975761244,-2.7305532620758246,0.15274052581965597,0.2788123569687003,-0.12607183114904436,-2.613577364343403,0.07978085205950339,0.09061935403401042,-0.010838501974507031,-0.5532229178976996,-0.547584627581459,1.0085231153829246,-0.16550756764619398,0.9545247540658183,0.35573489757832905,0.9331628512483071,0.20495216437507283,0.921768709015442,0.017349257319219623,-9.783350824184867,0.2270080905371062,0.10266401568616894,-2.7305532620758246
dmnelf006,2,0.2711600902258288,0.19028487551620174,0.08087521470962708,1.5382149927624584,0.2342161202426114,0.10787340290359104,0.12634271733902036,3.3670240375510536,0.015364120857957724,0.12166504630718253,-0.1063009254492248,-8.986581109804249,-0.5192753796093007,1.0160281562247084,-1.2561541489533512,1.0389456225265896,-0.515846159353583,1.022283006452393,-2.0301880709996523,1.0850602304012653,-0.9501650364394819,-18.48287823289691,-0.08718726472895318,-0.15099446182489262,1.5382149927624584
dmnelf006,3,0.050678968931501235,0.19149458519460064,-0.1408156162630994,-5.773287275922074,0.3078560532806813,0.08626126105107236,0.22159479222960893,5.525318946170291,0.3086805886933343,0.2146384365878385,0.09404215210549582,1.578018235306383,-2.518238345862546,1.0214980569797751,-1.2890086684542092,1.0221700110555598,-2.0290043521186707,1.0370779138776678,-4.856400895914031,1.1517232532352442,-2.4692075919595045,-8.815147425555828,0.4109805183060856,0.03459594821877708,-5.773287275922074
dmnelf006,4,0.07971830559628484,0.2863480594917098,-0.20662975389542498,-5.553361851099278,0.051933920553332326,0.131472451189372,-0.07953853063603969,-4.033836508124507,0.1371493772187557,0.13764435783354975,-0.000494980614794055,-0.01564574113080597,-2.7267723558318564,1.0698539401066303,-3.5339573804516884,1.050216075856235,-1.686074952387549,1.0100804754043726,-2.945519402783043,1.0798041924167305,-2.1531939423607014,-12.78168771075281,0.19838148279538378,0.12010916318815214,-5.553361851099278
dmnelf007,1,0.5352657870543929,0.26771299027488654,0.26755279677950633,3.0090004014605425,0.29067613582364843,0.3402618503990692,-0.04958571457542077,-0.6840388128319325,0.17782217187920632,0.028871561923024026,0.14895060995618228,7.895156308956811,-1.0352121445813693,0.9751804280327511,-0.23341263498536202,0.9713152694925601,0.5382902845294975,0.9388870041121576,0.7983330250738518,0.9285382296814828,0.14024244358764051,-15.051985348360349,-0.10058745987647201,0.2804302497192504,3.0090004014605425
dmnelf007,2,0.062480820648260806,0.23968059562950383,-0.17719977498124304,-5.838861501792515,0.15458420642532159,0.2681864463635094,-0.11360223993818783,-2.392717048405921,0.045910375914883075,0.11971272435263729,-0.07380234843775421,-4.162294655458992,-0.9530091258455607,1.0301810436314633,0.8809559560629642,0.9548175178119852,1.2995561487225384,0.9156933419951923,1.2827490728201358,0.9089892287578666,1.0267869820551712,-18.85394277157913,0.08583081141416311,-0.2511365685480541,-5.838861501792515
dmnelf007,3,0.22251728214034397,0.1619836682573743,0.060533613882969656,1.3789251705510255,0.17108544819315522,0.2854803277213426,-0.11439487952818736,-2.22363114785394,0.05666651240612644,0.20722591766145823,-0.1505594052553318,-5.631175871037629,0.8167132536473005,0.9485040096603257,-1.346892675175557,1.0319382921667215,0.7572017009781766,0.9490479108467859,0.4969889152529821,0.9731519355422048,0.7801457569930833,-15.334767124250341,0.1667206687262286,0.04007679276111314,1.3789251705510255
dmnelf007,4,0.44971482394331574,0.15068912088584224,0.2990257030574735,4.748553042163044,0.6057070503931377,0.259434400490487,0.34627264990265066,3.6823506669482713,0.05587067406835583,0.1628112194999083,-0.10694054543155246,-4.645004182273732,-0.06090878940457337,0.9510740251104189,0.5302256264582921,0.9458913220064419,0.4861554958519903,0.9493812620465865,-1.234623624259812,0.9765462192077802,0.2942784243137748,-18.403534138587375,0.12237644242512397,0.03822862650830198,4.748553042163044
