epoch	train_total	val_total	val_pda	lr
120	3.550371	5.143590	0.222725	1.00e-04
125	3.511310	5.190229	0.229215	1.00e-04
130	3.498658	5.223359	0.232200	1.00e-04
135	3.492356	5.182345	0.228148	1.00e-04
140	3.473821	5.195527	0.229484	1.00e-04
145	3.431007	5.241008	0.232779	1.00e-04
150	3.440071	5.158273	0.225481	1.00e-04
155	3.404318	5.166962	0.226477	1.00e-04
160	3.404778	5.148271	0.224755	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.411509	5.251777	0.210443	1.00e-04
10	5.159492	5.099783	0.202691	1.00e-04
15	5.013626	5.048895	0.200323	1.00e-04
20	4.831988	5.100308	0.207799	1.00e-04
25	4.624960	5.208253	0.218411	1.00e-04
30	4.535967	5.310056	0.229003	1.00e-04
35	4.418590	5.331712	0.230741	1.00e-04
40	4.317229	5.332109	0.233392	1.00e-04
45	4.210880	5.459209	0.246679	1.00e-04
50	4.130968	5.451273	0.246885	1.00e-04
55	4.060027	5.377078	0.240848	1.00e-04
60	4.009018	5.405365	0.244548	1.00e-04
65	3.948399	5.450093	0.248479	1.00e-04
70	3.899972	5.441397	0.248753	1.00e-04
75	3.864535	5.457042	0.250458	1.00e-04
80	3.825549	5.405902	0.246025	1.00e-04
85	3.766738	5.411485	0.246902	1.00e-04
90	3.754287	5.398216	0.246631	1.00e-04
95	3.681223	5.459481	0.254074	1.00e-04
100	3.669477	5.408160	0.248414	1.00e-04
105	3.663536	5.368697	0.245324	1.00e-04
110	3.631822	5.389789	0.247266	1.00e-04
115	3.588019	5.434985	0.252051	1.00e-04
