subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf005,PDA,Pz,1,pseudo_cal,-0.1787053951680494,3
dmnelf005,PDA,Pz,1,blend,0.026329682389843394,3
dmnelf005,PDA,Pz,2,group_only,0.2121665144022693,2
dmnelf005,PDA,Pz,2,pseudo_cal,0.13026258153515208,2
dmnelf005,PDA,Pz,2,blend,0.19916378590859674,2
dmnelf005,PDA,Pz,3,group_only,0.2240458041954195,1
dmnelf005,PDA,Pz,3,pseudo_cal,0.1945618647947152,1
dmnelf005,PDA,Pz,3,blend,0.23765144679540792,1
dmnelf005,GSR_CEN,Pz,0,group_only,0.32228624452125054,4
dmnelf005,GSR_CEN,Pz,1,group_only,0.2547953531589603,3
dmnelf005,GSR_CEN,Pz,1,pseudo_cal,-0.23082251688655545,3
dmnelf005,GSR_CEN,Pz,1,blend,0.01521580738404758,3
dmnelf005,GSR_CEN,Pz,2,group_only,0.1575599676803175,2
dmnelf005,GSR_CEN,Pz,2,pseudo_cal,0.18960288715313725,2
dmnelf005,GSR_CEN,Pz,2,blend,0.17873389619094388,2
dmnelf005,GSR_CEN,Pz,3,group_only,0.23665606116358098,1
dmnelf005,GSR_CEN,Pz,3,pseudo_cal,0.26793521357852756,1
dmnelf005,GSR_CEN,Pz,3,blend,0.25872239241741096,1
dmnelf005,CEN,Cz,0,group_only,0.14261090120132575,4
dmnelf005,CEN,Cz,1,group_only,0.12397817672842759,3
dmnelf005,CEN,Cz,1,pseudo_cal,-0.18583997467176164,3
dmnelf005,CEN,Cz,1,blend,-0.044882657837136956,3
dmnelf005,CEN,Cz,2,group_only,0.10666597369375538,2
dmnelf005,CEN,Cz,2,pseudo_cal,-0.14854235388672243,2
dmnelf005,CEN,Cz,2,blend,-0.025271300687501295,2
dmnelf005,CEN,Cz,3,group_only,0.0027791793920235834,1
dmnelf005,CEN,Cz,3,pseudo_cal,-0.32599225556692835,1
dmnelf005,CEN,Cz,3,blend,-0.1811091842915904,1
dmnelf005,DMN,O1,0,group_only,0.15170337456176472,4
dmnelf005,DMN,O1,1,group_only,0.10689706122826267,3
dmnelf005,DMN,O1,1,pseudo_cal,0.038120944267603714,3
dmnelf005,DMN,O1,1,blend,0.13646438730243188,3
dmnelf005,DMN,O1,2,group_only,0.016928411435142777,2
dmnelf005,DMN,O1,2,pseudo_cal,-0.10491990590228144,2
dmnelf005,DMN,O1,2,blend,-0.12036098074388576,2
dmnelf005,DMN,O1,3,group_only,-0.12366338419601154,1
dmnelf005,DMN,O1,3,pseudo_cal,0.10040493605535356,1
dmnelf005,DMN,O1,3,blend,-0.03347074464986579,1
