subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf006,GSR_CEN,F7,3,pseudo_cal,-0.025014022586322977,1
dmnelf006,GSR_CEN,F7,3,blend,-0.0328010354397723,1
dmnelf006,CEN,Fz,0,group_only,-0.09006494238073957,4
dmnelf006,CEN,Fz,1,group_only,0.03674801922475963,3
dmnelf006,CEN,Fz,1,pseudo_cal,-0.03110109400241867,3
dmnelf006,CEN,Fz,1,blend,0.003925502468478237,3
dmnelf006,CEN,Fz,2,group_only,0.05564810129155014,2
dmnelf006,CEN,Fz,2,pseudo_cal,0.12110278088126424,2
dmnelf006,CEN,Fz,2,blend,0.10289388207291551,2
dmnelf006,CEN,Fz,3,group_only,-0.05032792639003547,1
dmnelf006,CEN,Fz,3,pseudo_cal,0.09234634954033577,1
dmnelf006,CEN,Fz,3,blend,0.02465978425295681,1
dmnelf006,DMN,FC5,0,group_only,0.06896747790621958,4
dmnelf006,DMN,FC5,1,group_only,0.05356864817185021,3
dmnelf006,DMN,FC5,1,pseudo_cal,0.2808782792789527,3
dmnelf006,DMN,FC5,1,blend,0.23674520031991692,3
dmnelf006,DMN,FC5,2,group_only,0.029263976277104694,2
dmnelf006,DMN,FC5,2,pseudo_cal,-0.18658860420957438,2
dmnelf006,DMN,FC5,2,blend,-0.15080804210746945,2
dmnelf006,DMN,FC5,3,group_only,-0.00985520576197349,1
dmnelf006,DMN,FC5,3,pseudo_cal,-0.09107774634995204,1
dmnelf006,DMN,FC5,3,blend,-0.0881808440255503,1
dmnelf006,GSR_PDA,Fz,0,group_only,-0.09238849375502929,4
dmnelf006,GSR_PDA,Fz,1,group_only,-0.15469335902064715,3
dmnelf006,GSR_PDA,Fz,1,pseudo_cal,0.11435793444846068,3
dmnelf006,GSR_PDA,Fz,1,blend,-0.02748092426774534,3
dmnelf006,GSR_PDA,Fz,2,group_only,-0.07356247127726925,2
dmnelf006,GSR_PDA,Fz,2,pseudo_cal,0.15198848292879558,2
dmnelf006,GSR_PDA,Fz,2,blend,0.04493005908054233,2
dmnelf006,GSR_PDA,Fz,3,group_only,-0.1635294940157251,1
dmnelf006,GSR_PDA,Fz,3,pseudo_cal,0.1348473238502585,1
dmnelf006,GSR_PDA,Fz,3,blend,-0.017280021464537925,1
dmnelf006,GSR_DMN,FC5,0,group_only,0.06687614401694102,4
dmnelf006,GSR_DMN,FC5,1,group_only,0.0013496097678326689,3
dmnelf006,GSR_DMN,FC5,1,pseudo_cal,0.19667351389691473,3
dmnelf006,GSR_DMN,FC5,1,blend,0.160679818433751,3
dmnelf006,GSR_DMN,FC5,2,group_only,0.021346880640082146,2
dmnelf006,GSR_DMN,FC5,2,pseudo_cal,-0.10205679533321055,2
dmnelf006,GSR_DMN,FC5,2,blend,-0.06574672565445736,2
dmnelf006,GSR_DMN,FC5,3,group_only,0.06604065858958093,1
dmnelf006,GSR_DMN,FC5,3,pseudo_cal,0.046339434201250126,1
dmnelf006,GSR_DMN,FC5,3,blend,0.09165369409992906,1
dmnelf006,proxy_PDA,Fz-FC5,0,group_only,0.10683266255409635,4
dmnelf007,PDA,FC1,0,group_only,0.15573508916651313,4
dmnelf007,PDA,FC1,1,group_only,0.2066393513174138,3
dmnelf007,PDA,FC1,1,pseudo_cal,0.25659702871942147,3
dmnelf007,PDA,FC1,1,blend,0.2794090202438823,3
dmnelf007,PDA,FC1,2,group_only,0.3665482789362235,2
dmnelf007,PDA,FC1,2,pseudo_cal,-0.18897900185784042,2
dmnelf007,PDA,FC1,2,blend,0.179054421768612,2
dmnelf007,PDA,FC1,3,group_only,0.5378269561474013,1
dmnelf007,PDA,FC1,3,pseudo_cal,-0.39950289342617135,1
dmnelf007,PDA,FC1,3,blend,0.1689057416456699,1
dmnelf007,GSR_CEN,FC5,0,group_only,0.1327935110606654,4
dmnelf007,GSR_CEN,FC5,1,group_only,0.19737205292105867,3
dmnelf007,GSR_CEN,FC5,1,pseudo_cal,-0.13864037096984805,3
dmnelf007,GSR_CEN,FC5,1,blend,0.06653780145107088,3
dmnelf007,GSR_CEN,FC5,2,group_only,0.22605154264558577,2
dmnelf007,GSR_CEN,FC5,2,pseudo_cal,-0.018070471339267265,2
dmnelf007,GSR_CEN,FC5,2,blend,0.15666069156693943,2
dmnelf007,GSR_CEN,FC5,3,group_only,0.561667427854527,1
dmnelf007,GSR_CEN,FC5,3,pseudo_cal,0.27678141595762773,1
dmnelf007,GSR_CEN,FC5,3,blend,0.604433181927992,1
dmnelf007,CEN,Fz,0,group_only,0.061986559287341446,4
dmnelf007,CEN,Fz,1,group_only,0.11883003354377705,3
dmnelf007,CEN,Fz,1,pseudo_cal,0.32839131690581824,3
dmnelf007,CEN,Fz,1,blend,0.2721560459188855,3
dmnelf007,CEN,Fz,2,group_only,0.09176795079074002,2
dmnelf007,CEN,Fz,2,pseudo_cal,-0.17788357137661195,2
dmnelf007,CEN,Fz,2,blend,-0.07295217301435675,2
dmnelf007,CEN,Fz,3,group_only,0.3372574246739087,1
dmnelf007,CEN,Fz,3,pseudo_cal,-0.4251021253313402,1
dmnelf007,CEN,Fz,3,blend,-0.09926671929419308,1
dmnelf007,DMN,FC5,0,group_only,0.07526331025391374,4
dmnelf007,DMN,FC5,1,group_only,0.08319486228423582,3
dmnelf007,DMN,FC5,1,pseudo_cal,0.2308870968268474,3
dmnelf007,DMN,FC5,1,blend,0.2229318062523174,3
dmnelf007,DMN,FC5,2,group_only,0.004065926077212537,2
dmnelf007,DMN,FC5,2,pseudo_cal,0.07924665892796687,2
dmnelf007,DMN,FC5,2,blend,0.08752720742016691,2
dmnelf007,DMN,FC5,3,group_only,-0.10982929095456236,1
dmnelf007,DMN,FC5,3,pseudo_cal,-0.0736014302798368,1
dmnelf007,DMN,FC5,3,blend,-0.1243971275024199,1
dmnelf007,GSR_PDA,FC1,0,group_only,0.15949765662545967,4
dmnelf007,GSR_PDA,FC1,1,group_only,0.20631120542961948,3
dmnelf007,GSR_PDA,FC1,1,pseudo_cal,0.20739795771842254,3
dmnelf007,GSR_PDA,FC1,1,blend,0.24559820495905008,3
dmnelf007,GSR_PDA,FC1,2,group_only,0.3731075972332153,2
dmnelf007,GSR_PDA,FC1,2,pseudo_cal,-0.2082548255548415,2
dmnelf007,GSR_PDA,FC1,2,blend,0.16679953967397407,2
dmnelf007,GSR_PDA,FC1,3,group_only,0.5419885845731196,1
dmnelf007,GSR_PDA,FC1,3,pseudo_cal,-0.41554225450042054,1
dmnelf007,GSR_PDA,FC1,3,blend,0.15725694364358547,1
dmnelf007,GSR_DMN,FC5,0,group_only,0.02980719997694065,4
dmnelf007,GSR_DMN,FC5,1,group_only,0.05436412396071533,3
dmnelf007,GSR_DMN,FC5,1,pseudo_cal,0.18925851850325642,3
dmnelf007,GSR_DMN,FC5,1,blend,0.16645137824842682,3
dmnelf007,GSR_DMN,FC5,2,group_only,0.0603274262146142,2
dmnelf007,GSR_DMN,FC5,2,pseudo_cal,0.09793049740165234,2
dmnelf007,GSR_DMN,FC5,2,blend,0.12127363847911525,2
dmnelf007,GSR_DMN,FC5,3,group_only,0.24513922759611553,1
dmnelf007,GSR_DMN,FC5,3,pseudo_cal,0.05212806872388927,1
dmnelf007,GSR_DMN,FC5,3,blend,0.2170763040541732,1
dmnelf007,proxy_PDA,Fz-FC5,0,group_only,-0.06732818848873674,4
dmnelf008,PDA,Fz,0,group_only,0.04695899815443224,4
dmnelf008,PDA,Fz,1,group_only,0.0789035318190206,3
dmnelf008,PDA,Fz,1,pseudo_cal,0.11064925201520828,3
dmnelf008,PDA,Fz,1,blend,0.11976424838625678,3
dmnelf008,PDA,Fz,2,group_only,0.06374045955237989,2
dmnelf008,PDA,Fz,2,pseudo_cal,-0.12389595039090932,2
dmnelf008,PDA,Fz,2,blend,-0.040489443760159796,2
dmnelf008,PDA,Fz,3,group_only,-0.03479127439959467,1
dmnelf008,PDA,Fz,3,pseudo_cal,-0.022539483028365462,1
dmnelf008,PDA,Fz,3,blend,-0.03653650537778158,1
dmnelf008,GSR_CEN,Fz,0,group_only,0.2636983610523262,4
dmnelf008,GSR_CEN,Fz,1,group_only,0.24405664247542214,3
dmnelf008,GSR_CEN,Fz,1,pseudo_cal,0.21645072925774378,3
dmnelf008,GSR_CEN,Fz,1,blend,0.25106076979861097,3
dmnelf008,GSR_CEN,Fz,2,group_only,0.35447816021456013,2
dmnelf008,GSR_CEN,Fz,2,pseudo_cal,-0.08330796902571472,2
dmnelf008,GSR_CEN,Fz,2,blend,0.18826139527751518,2
dmnelf008,GSR_CEN,Fz,3,group_only,0.25500884392730616,1
dmnelf008,GSR_CEN,Fz,3,pseudo_cal,0.05749044410556824,1
dmnelf008,GSR_CEN,Fz,3,blend,0.1779120800113394,1
dmnelf008,CEN,Fz,0,group_only,0.17685083023353249,4
dmnelf008,CEN,Fz,1,group_only,0.2305151289025245,3
dmnelf008,CEN,Fz,1,pseudo_cal,0.21904169536822665,3
dmnelf008,CEN,Fz,1,blend,0.2591257771003999,3
dmnelf008,CEN,Fz,2,group_only,0.2813264400053022,2
dmnelf008,CEN,Fz,2,pseudo_cal,-0.09226211777729795,2
dmnelf008,CEN,Fz,2,blend,0.12537906912578994,2
dmnelf008,CEN,Fz,3,group_only,0.04929118847148054,1
dmnelf008,CEN,Fz,3,pseudo_cal,0.08275275135434045,1
dmnelf008,CEN,Fz,3,blend,0.07700429964526896,1
dmnelf008,DMN,FC5,0,group_only,0.01902675786884877,4
dmnelf008,DMN,FC5,1,group_only,0.011286289771521876,3
dmnelf008,DMN,FC5,1,pseudo_cal,0.18123524316928394,3
dmnelf008,DMN,FC5,1,blend,0.13167892202001885,3
dmnelf008,DMN,FC5,2,group_only,0.01831465122616946,2
dmnelf008,DMN,FC5,2,pseudo_cal,-0.19569288800776233,2
dmnelf008,DMN,FC5,2,blend,-0.20842289086119345,2
dmnelf008,DMN,FC5,3,group_only,-0.062322738294234244,1
dmnelf008,DMN,FC5,3,pseudo_cal,-0.07420474479772243,1
dmnelf008,DMN,FC5,3,blend,-0.17987863773955715,1
dmnelf008,GSR_PDA,Fz,0,group_only,0.011606946148652389,4
dmnelf008,GSR_PDA,Fz,1,group_only,0.05949381527405908,3
dmnelf008,GSR_PDA,Fz,1,pseudo_cal,0.15568583341283568,3
dmnelf008,GSR_PDA,Fz,1,blend,0.13799548652433077,3
dmnelf008,GSR_PDA,Fz,2,group_only,0.08109099531645632,2
dmnelf008,GSR_PDA,Fz,2,pseudo_cal,-0.14231234982750698,2
dmnelf008,GSR_PDA,Fz,2,blend,-0.04330731417829803,2
dmnelf008,GSR_PDA,Fz,3,group_only,-0.012705574252000583,1
dmnelf008,GSR_PDA,Fz,3,pseudo_cal,0.013413439271059258,1
dmnelf008,GSR_PDA,Fz,3,blend,0.00047020375213042975,1
dmnelf008,GSR_DMN,FC5,0,group_only,-0.13065046028577396,4
dmnelf008,GSR_DMN,FC5,1,group_only,-0.13056213269799488,3
