subject,target,electrode,n_cal_runs,method,r,n_test_runs
rtbpd011,GSR_DMN,Cz,1,pseudo_cal,0.057120971004952815,3
rtbpd011,GSR_DMN,Cz,1,blend,-0.08213538630624598,3
rtbpd011,GSR_DMN,Cz,2,group_only,-0.21507831020698198,2
rtbpd011,GSR_DMN,Cz,2,pseudo_cal,-0.06472763375547073,2
rtbpd011,GSR_DMN,Cz,2,blend,-0.17716985763719864,2
rtbpd011,GSR_DMN,Cz,3,group_only,-0.211485116070197,1
rtbpd011,GSR_DMN,Cz,3,pseudo_cal,0.08788329199605001,1
rtbpd011,GSR_DMN,Cz,3,blend,-0.06906081810764925,1
rtbpd015,PDA,Pz,0,group_only,0.06441226405690617,5
rtbpd015,PDA,Pz,1,group_only,0.011193373521104683,4
rtbpd015,PDA,Pz,1,pseudo_cal,-0.024221631670256937,4
rtbpd015,PDA,Pz,1,blend,-0.012801286311956015,4
rtbpd015,PDA,Pz,2,group_only,0.024034770224647048,3
rtbpd015,PDA,Pz,2,pseudo_cal,-0.015204068078989597,3
rtbpd015,PDA,Pz,2,blend,0.00818675343037118,3
rtbpd015,PDA,Pz,3,group_only,0.0016727503662269233,2
rtbpd015,PDA,Pz,3,pseudo_cal,0.021353778018838962,2
rtbpd015,PDA,Pz,3,blend,0.02491825508504972,2
rtbpd015,GSR_CEN,Pz,0,group_only,-0.005985055275659051,5
rtbpd015,GSR_CEN,Pz,1,group_only,-0.029785118307668824,4
rtbpd015,GSR_CEN,Pz,1,pseudo_cal,-0.06656727922885008,4
rtbpd015,GSR_CEN,Pz,1,blend,-0.08270408943209728,4
rtbpd015,GSR_CEN,Pz,2,group_only,0.008909018487493417,3
rtbpd015,GSR_CEN,Pz,2,pseudo_cal,-0.058481169248683976,3
rtbpd015,GSR_CEN,Pz,2,blend,-0.0383496943862642,3
rtbpd015,GSR_CEN,Pz,3,group_only,0.08729768419252024,2
rtbpd015,GSR_CEN,Pz,3,pseudo_cal,-0.0807459889824686,2
rtbpd015,GSR_CEN,Pz,3,blend,0.006877060773655004,2
rtbpd015,CEN,Cz,0,group_only,0.12822062752079808,5
rtbpd015,CEN,Cz,1,group_only,0.21727202362891546,4
rtbpd015,CEN,Cz,1,pseudo_cal,-0.08221899508003641,4
rtbpd015,CEN,Cz,1,blend,0.0973666720660061,4
rtbpd015,CEN,Cz,2,group_only,0.24588720611445813,3
rtbpd015,CEN,Cz,2,pseudo_cal,-0.07380565592601435,3
rtbpd015,CEN,Cz,2,blend,0.12231261991487083,3
rtbpd015,CEN,Cz,3,group_only,0.32907597076826056,2
rtbpd015,CEN,Cz,3,pseudo_cal,-0.15033573279831977,2
rtbpd015,CEN,Cz,3,blend,0.1577221385361585,2
rtbpd015,DMN,O1,0,group_only,0.18065864587731928,5
rtbpd015,DMN,O1,1,group_only,0.24177161280491472,4
rtbpd015,DMN,O1,1,pseudo_cal,-0.09164028815648961,4
rtbpd015,DMN,O1,1,blend,0.1117437264911243,4
rtbpd015,DMN,O1,2,group_only,0.21064257813569132,3
rtbpd015,DMN,O1,2,pseudo_cal,-0.17302285825086083,3
rtbpd015,DMN,O1,2,blend,0.033089662420969314,3
rtbpd015,DMN,O1,3,group_only,0.20686272666295852,2
rtbpd015,DMN,O1,3,pseudo_cal,0.017123366486945298,2
rtbpd015,DMN,O1,3,blend,0.15502425798701433,2
rtbpd015,GSR_PDA,Pz,0,group_only,0.01727624271675717,5
rtbpd015,GSR_PDA,Pz,1,group_only,-0.03663576433737527,4
rtbpd015,GSR_PDA,Pz,1,pseudo_cal,-0.008679774138659523,4
rtbpd015,GSR_PDA,Pz,1,blend,-0.04294002648102275,4
rtbpd015,GSR_PDA,Pz,2,group_only,-0.024885993048975097,3
rtbpd015,GSR_PDA,Pz,2,pseudo_cal,-0.0005311290935707601,3
rtbpd015,GSR_PDA,Pz,2,blend,-0.022649469820384422,3
rtbpd015,GSR_PDA,Pz,3,group_only,-0.03129014662894505,2
rtbpd015,GSR_PDA,Pz,3,pseudo_cal,0.038028486644165214,2
rtbpd015,GSR_PDA,Pz,3,blend,0.006913665864446822,2
rtbpd015,GSR_DMN,Cz,0,group_only,0.0479342344527995,5
rtbpd015,GSR_DMN,Cz,1,group_only,0.014338554198931899,4
rtbpd015,GSR_DMN,Cz,1,pseudo_cal,-0.03334729030589835,4
rtbpd015,GSR_DMN,Cz,1,blend,-0.013664294148822836,4
rtbpd015,GSR_DMN,Cz,2,group_only,0.020016609698429357,3
rtbpd015,GSR_DMN,Cz,2,pseudo_cal,0.04608843458854486,3
rtbpd015,GSR_DMN,Cz,2,blend,0.043672366858363315,3
rtbpd015,GSR_DMN,Cz,3,group_only,0.04023379644635483,2
rtbpd015,GSR_DMN,Cz,3,pseudo_cal,0.12255257414386381,2
rtbpd015,GSR_DMN,Cz,3,blend,0.11001733342138875,2
rtbpd022,PDA,Pz,0,group_only,0.09672006821719296,5
rtbpd022,PDA,Pz,1,group_only,0.12846319593048094,4
rtbpd022,PDA,Pz,1,pseudo_cal,0.08214107230775813,4
rtbpd022,PDA,Pz,1,blend,0.14150375567434775,4
rtbpd022,PDA,Pz,2,group_only,0.11041212076706163,3
rtbpd022,PDA,Pz,2,pseudo_cal,-0.09729104475534392,3
rtbpd022,PDA,Pz,2,blend,0.010748293344013164,3
rtbpd022,PDA,Pz,3,group_only,0.2011262090588274,2
rtbpd022,PDA,Pz,3,pseudo_cal,-0.15041477514001328,2
rtbpd022,PDA,Pz,3,blend,0.04391006173405477,2
rtbpd022,GSR_CEN,Pz,0,group_only,0.09213904665523646,5
rtbpd022,GSR_CEN,Pz,1,group_only,0.07904768582472754,4
rtbpd022,GSR_CEN,Pz,1,pseudo_cal,0.05646745159207123,4
rtbpd022,GSR_CEN,Pz,1,blend,0.075531009161873,4
rtbpd022,GSR_CEN,Pz,2,group_only,0.11132070597204408,3
rtbpd022,GSR_CEN,Pz,2,pseudo_cal,-0.06608319400033744,3
rtbpd022,GSR_CEN,Pz,2,blend,0.029146613917437076,3
rtbpd022,GSR_CEN,Pz,3,group_only,0.007703948013641331,2
rtbpd022,GSR_CEN,Pz,3,pseudo_cal,-0.13225490392628,2
rtbpd022,GSR_CEN,Pz,3,blend,-0.10105774566346619,2
rtbpd022,CEN,Cz,0,group_only,0.1282002989589773,5
rtbpd022,CEN,Cz,1,group_only,0.11845458356211387,4
rtbpd022,CEN,Cz,1,pseudo_cal,-0.01996088662092619,4
rtbpd022,CEN,Cz,1,blend,0.055388548736957095,4
rtbpd022,CEN,Cz,2,group_only,0.1993112007002553,3
rtbpd022,CEN,Cz,2,pseudo_cal,-0.10995564001357633,3
rtbpd022,CEN,Cz,2,blend,0.06304717206878614,3
rtbpd022,CEN,Cz,3,group_only,0.0823977091377454,2
rtbpd022,CEN,Cz,3,pseudo_cal,0.057759000277886774,2
rtbpd022,CEN,Cz,3,blend,0.09943755961038221,2
rtbpd022,DMN,O1,0,group_only,0.07606312143530936,5
rtbpd022,DMN,O1,1,group_only,0.023343137163611718,4
rtbpd022,DMN,O1,1,pseudo_cal,0.22207559558521944,4
rtbpd022,DMN,O1,1,blend,0.214640693505314,4
rtbpd022,DMN,O1,2,group_only,0.061512524430045123,3
rtbpd022,DMN,O1,2,pseudo_cal,0.12345622842360002,3
rtbpd022,DMN,O1,2,blend,0.15746698601411765,3
rtbpd022,DMN,O1,3,group_only,0.1136895400342692,2
rtbpd022,DMN,O1,3,pseudo_cal,0.16488851400161383,2
rtbpd022,DMN,O1,3,blend,0.21237758700122997,2
rtbpd022,GSR_PDA,Pz,0,group_only,0.06936706906531458,5
rtbpd022,GSR_PDA,Pz,1,group_only,0.10640976578552085,4
rtbpd022,GSR_PDA,Pz,1,pseudo_cal,0.10628131373903942,4
rtbpd022,GSR_PDA,Pz,1,blend,0.1422105934619305,4
rtbpd022,GSR_PDA,Pz,2,group_only,0.08407174560523437,3
rtbpd022,GSR_PDA,Pz,2,pseudo_cal,-0.06305575567227824,3
rtbpd022,GSR_PDA,Pz,2,blend,0.01722087295441446,3
rtbpd022,GSR_PDA,Pz,3,group_only,0.20061755522160632,2
rtbpd022,GSR_PDA,Pz,3,pseudo_cal,-0.17375179195061888,2
rtbpd022,GSR_PDA,Pz,3,blend,0.023624547566618245,2
rtbpd022,GSR_DMN,Cz,0,group_only,0.160527669481975,5
rtbpd022,GSR_DMN,Cz,1,group_only,0.1461010174669638,4
rtbpd022,GSR_DMN,Cz,1,pseudo_cal,0.15468353319122058,4
rtbpd022,GSR_DMN,Cz,1,blend,0.21547311803726105,4
rtbpd022,GSR_DMN,Cz,2,group_only,0.10192051254083834,3
