subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf1003,2,DMN,4.0,3,-0.03227475896779657,2,694
dmnelf1003,2,DMN,6.0,5,-0.11696036100463301,2,690
dmnelf1003,2,DMN,8.0,7,-0.01676265022860027,2,686
dmnelf1003,2,DMN,10.0,8,-0.011498669566044981,2,684
dmnelf1003,2,CEN,-10.0,-8,-0.0352356793696002,2,684
dmnelf1003,2,CEN,-8.0,-7,-0.016018617490221418,2,686
dmnelf1003,2,CEN,-6.0,-5,-0.04071130212887611,2,690
dmnelf1003,2,CEN,-4.0,-3,-0.04516002580449468,2,694
dmnelf1003,2,CEN,-2.0,-2,-0.04833718015312691,2,696
dmnelf1003,2,CEN,0.0,0,-0.15512954784758878,2,700
dmnelf1003,2,CEN,2.0,2,0.07849462725762957,2,696
dmnelf1003,2,CEN,4.0,3,-0.009055296966487622,2,694
dmnelf1003,2,CEN,6.0,5,-0.04710816937472945,2,690
dmnelf1003,2,CEN,8.0,7,0.0655983189526348,2,686
dmnelf1003,2,CEN,10.0,8,0.08462435570237854,2,684
dmnelf1003,3,DMN,-10.0,-8,-0.008619356142614136,2,684
dmnelf1003,3,DMN,-8.0,-7,0.01243083444495445,2,686
dmnelf1003,3,DMN,-6.0,-5,0.0055067882051985685,2,690
dmnelf1003,3,DMN,-4.0,-3,-0.026027984653126394,2,694
dmnelf1003,3,DMN,-2.0,-2,-0.051073345507130906,2,696
dmnelf1003,3,DMN,0.0,0,-0.06461968446661377,2,700
dmnelf1003,3,DMN,2.0,2,0.014400167958512615,2,696
dmnelf1003,3,DMN,4.0,3,-0.050772923217145674,2,694
dmnelf1003,3,DMN,6.0,5,-0.11764197493901915,2,690
dmnelf1003,3,DMN,8.0,7,-0.03884553537064877,2,686
dmnelf1003,3,DMN,10.0,8,-0.04446552579124456,2,684
dmnelf1003,3,CEN,-10.0,-8,-0.03105488007181863,2,684
dmnelf1003,3,CEN,-8.0,-7,-0.01030855232795079,2,686
dmnelf1003,3,CEN,-6.0,-5,-0.019883757881390192,2,690
dmnelf1003,3,CEN,-4.0,-3,-0.031116185683169234,2,694
dmnelf1003,3,CEN,-2.0,-2,-0.0423374091060235,2,696
dmnelf1003,3,CEN,0.0,0,-0.15072910483497223,2,700
dmnelf1003,3,CEN,2.0,2,0.06002747265842043,2,696
dmnelf1003,3,CEN,4.0,3,-0.015398333509605202,2,694
dmnelf1003,3,CEN,6.0,5,-0.027560936048665947,2,690
dmnelf1003,3,CEN,8.0,7,0.06693785394634048,2,686
dmnelf1003,3,CEN,10.0,8,0.07949856619111591,2,684
dmnelf1003,4,DMN,-10.0,-8,-0.013310633237836995,2,684
dmnelf1003,4,DMN,-8.0,-7,0.015201548876603615,2,686
dmnelf1003,4,DMN,-6.0,-5,0.018792295661207967,2,690
dmnelf1003,4,DMN,-4.0,-3,-0.018785286441574775,2,694
dmnelf1003,4,DMN,-2.0,-2,-0.0410567422642895,2,696
dmnelf1003,4,DMN,0.0,0,-0.04221568298150397,2,700
dmnelf1003,4,DMN,2.0,2,0.029987435396181872,2,696
dmnelf1003,4,DMN,4.0,3,-0.035805536577581315,2,694
dmnelf1003,4,DMN,6.0,5,-0.0797943502800848,2,690
dmnelf1003,4,DMN,8.0,7,-0.007509906664436345,2,686
dmnelf1003,4,DMN,10.0,8,-0.021466062861374344,2,684
dmnelf1003,4,CEN,-10.0,-8,0.006489562210375506,2,684
dmnelf1003,4,CEN,-8.0,-7,0.02846591132851987,2,686
dmnelf1003,4,CEN,-6.0,-5,0.014763114131903045,2,690
dmnelf1003,4,CEN,-4.0,-3,-0.00672657036221524,2,694
dmnelf1003,4,CEN,-2.0,-2,-0.016480078574628056,2,696
dmnelf1003,4,CEN,0.0,0,-0.1341754893338273,2,700
dmnelf1003,4,CEN,2.0,2,0.08608646452254272,2,696
dmnelf1003,4,CEN,4.0,3,0.008603324205765215,2,694
dmnelf1003,4,CEN,6.0,5,-0.01234999232310887,2,690
dmnelf1003,4,CEN,8.0,7,0.07149206731689953,2,686
dmnelf1003,4,CEN,10.0,8,0.08087890141907654,2,684
dmnelf1003,5,DMN,-10.0,-8,-0.027764295031587023,2,684
dmnelf1003,5,DMN,-8.0,-7,0.0047103712168695385,2,686
dmnelf1003,5,DMN,-6.0,-5,0.02641706331995612,2,690
dmnelf1003,5,DMN,-4.0,-3,-0.021057231360741332,2,694
dmnelf1003,5,DMN,-2.0,-2,-0.03289544345934628,2,696
dmnelf1003,5,DMN,0.0,0,-0.013752523273172997,2,700
dmnelf1003,5,DMN,2.0,2,0.05510946140663281,2,696
dmnelf1003,5,DMN,4.0,3,-0.02104845626313475,2,694
dmnelf1003,5,DMN,6.0,5,-0.06687638849058078,2,690
dmnelf1003,5,DMN,8.0,7,0.0153683590887029,2,686
dmnelf1003,5,DMN,10.0,8,0.006677747555413807,2,684
dmnelf1003,5,CEN,-10.0,-8,0.02939014453491682,2,684
dmnelf1003,5,CEN,-8.0,-7,0.051278678112087556,2,686
dmnelf1003,5,CEN,-6.0,-5,0.037072677845176684,2,690
dmnelf1003,5,CEN,-4.0,-3,0.006314682362169994,2,694
dmnelf1003,5,CEN,-2.0,-2,-0.004693679520440738,2,696
dmnelf1003,5,CEN,0.0,0,-0.11823296410282455,2,700
dmnelf1003,5,CEN,2.0,2,0.11524163310948876,2,696
dmnelf1003,5,CEN,4.0,3,0.024479701664622797,2,694
dmnelf1003,5,CEN,6.0,5,-0.040217651410136696,2,690
dmnelf1003,5,CEN,8.0,7,0.05711035776988022,2,686
dmnelf1003,5,CEN,10.0,8,0.06529308180301376,2,684
dmnelf1003,6,DMN,-10.0,-8,-0.013979118127293562,2,684
dmnelf1003,6,DMN,-8.0,-7,-0.020899807662603968,2,686
dmnelf1003,6,DMN,-6.0,-5,-0.02728887068683716,2,690
dmnelf1003,6,DMN,-4.0,-3,-0.04404569126699701,2,694
dmnelf1003,6,DMN,-2.0,-2,-0.05663038525856522,2,696
dmnelf1003,6,DMN,0.0,0,-0.012779621498663215,2,700
dmnelf1003,6,DMN,2.0,2,0.06103775847896857,2,696
dmnelf1003,6,DMN,4.0,3,-0.011840220267269276,2,694
dmnelf1003,6,DMN,6.0,5,-0.12473491372765003,2,690
dmnelf1003,6,DMN,8.0,7,-0.029580372073365665,2,686
dmnelf1003,6,DMN,10.0,8,-0.003166516612185165,2,684
dmnelf1003,6,CEN,-10.0,-8,-0.018716597133867485,2,684
dmnelf1003,6,CEN,-8.0,-7,-0.001971933316532266,2,686
dmnelf1003,6,CEN,-6.0,-5,-0.033275208642747016,2,690
dmnelf1003,6,CEN,-4.0,-3,-0.01784852121967261,2,694
dmnelf1003,6,CEN,-2.0,-2,-0.020823949552739928,2,696
dmnelf1003,6,CEN,0.0,0,-0.12092315905758452,2,700
dmnelf1003,6,CEN,2.0,2,0.11030096099343246,2,696
dmnelf1003,6,CEN,4.0,3,0.022618779671445096,2,694
dmnelf1003,6,CEN,6.0,5,-0.07395705550404376,2,690
dmnelf1003,6,CEN,8.0,7,0.05322697879289714,2,686
dmnelf1003,6,CEN,10.0,8,0.08616777355116069,2,684
dmnelf1003,7,DMN,-10.0,-8,0.0011467547924089109,2,684
dmnelf1003,7,DMN,-8.0,-7,0.009646874307995925,2,686
dmnelf1003,7,DMN,-6.0,-5,-0.0003442093588251139,2,690
dmnelf1003,7,DMN,-4.0,-3,-0.014514826663247795,2,694
dmnelf1003,7,DMN,-2.0,-2,-0.026316032623912196,2,696
dmnelf1003,7,DMN,0.0,0,0.018819872129314356,2,700
dmnelf1003,7,DMN,2.0,2,0.08391778495596702,2,696
dmnelf1003,7,DMN,4.0,3,0.020525768659308326,2,694
dmnelf1003,7,DMN,6.0,5,-0.07926995643496121,2,690
dmnelf1003,7,DMN,8.0,7,0.00011466122268161049,2,686
dmnelf1003,7,DMN,10.0,8,0.013431369514258553,2,684
dmnelf1003,7,CEN,-10.0,-8,0.0072542066717846835,2,684
dmnelf1003,7,CEN,-8.0,-7,0.017031269910458106,2,686
dmnelf1003,7,CEN,-6.0,-5,-0.02022509416263607,2,690
dmnelf1003,7,CEN,-4.0,-3,-0.0051433186669325795,2,694
dmnelf1003,7,CEN,-2.0,-2,-0.00881145178987511,2,696
dmnelf1003,7,CEN,0.0,0,-0.11656298462873305,2,700
dmnelf1003,7,CEN,2.0,2,0.1029586412993498,2,696
dmnelf1003,7,CEN,4.0,3,0.022746414671918798,2,694
dmnelf1003,7,CEN,6.0,5,-0.07300044120275047,2,690
dmnelf1003,7,CEN,8.0,7,0.038777294942280785,2,686
dmnelf1003,7,CEN,10.0,8,0.06583556986739961,2,684
dmnelf1003,8,DMN,-10.0,-8,0.017630755786606413,2,684
dmnelf1003,8,DMN,-8.0,-7,0.03498245417896518,2,686
dmnelf1003,8,DMN,-6.0,-5,0.01601212321714187,2,690
dmnelf1003,8,DMN,-4.0,-3,-0.002454704623470491,2,694
dmnelf1003,8,DMN,-2.0,-2,-0.0034307671421710327,2,696
dmnelf1003,8,DMN,0.0,0,0.03898914445123814,2,700
dmnelf1003,8,DMN,2.0,2,0.08544724128696672,2,696
dmnelf1003,8,DMN,4.0,3,0.03189098863310131,2,694
dmnelf1003,8,DMN,6.0,5,-0.0435287048204702,2,690
dmnelf1003,8,DMN,8.0,7,0.013457447335380299,2,686
dmnelf1003,8,DMN,10.0,8,0.01671816335045464,2,684
dmnelf1003,8,CEN,-10.0,-8,0.04990009881760924,2,684
dmnelf1003,8,CEN,-8.0,-7,0.05291585177250815,2,686
dmnelf1003,8,CEN,-6.0,-5,0.004563967046850162,2,690
dmnelf1003,8,CEN,-4.0,-3,-0.0020095393788688064,2,694
dmnelf1003,8,CEN,-2.0,-2,-0.01459678647336254,2,696
dmnelf1003,8,CEN,0.0,0,-0.1146886810143487,2,700
dmnelf1003,8,CEN,2.0,2,0.09988429140015438,2,696
dmnelf1003,8,CEN,4.0,3,0.015817004602591035,2,694
dmnelf1003,8,CEN,6.0,5,-0.06603673660902974,2,690
dmnelf1003,8,CEN,8.0,7,0.031264426551830815,2,686
dmnelf1003,8,CEN,10.0,8,0.04234960788306544,2,684
dmnelf1003,9,DMN,-10.0,-8,-0.008661652493314659,2,684
dmnelf1003,9,DMN,-8.0,-7,0.006472786103751155,2,686
dmnelf1003,9,DMN,-6.0,-5,-0.007485285681143208,2,690
dmnelf1003,9,DMN,-4.0,-3,-0.04397551364911796,2,694
dmnelf1003,9,DMN,-2.0,-2,-0.04102463580805959,2,696
dmnelf1003,9,DMN,0.0,0,0.028487732296686608,2,700
dmnelf1003,9,DMN,2.0,2,0.054413999786648584,2,696
dmnelf1003,9,DMN,4.0,3,0.009781677871029817,2,694
dmnelf1003,9,DMN,6.0,5,-0.02431453578594139,2,690
dmnelf1003,9,DMN,8.0,7,0.02938576351053502,2,686
dmnelf1003,9,DMN,10.0,8,0.021236449845222122,2,684
dmnelf1003,9,CEN,-10.0,-8,0.05786829295845547,2,684
dmnelf1003,9,CEN,-8.0,-7,0.0707161218623763,2,686
dmnelf1003,9,CEN,-6.0,-5,0.027390930401838584,2,690
dmnelf1003,9,CEN,-4.0,-3,0.027268632796793545,2,694
dmnelf1003,9,CEN,-2.0,-2,0.016553136785828544,2,696
dmnelf1003,9,CEN,0.0,0,-0.09342404111099359,2,700
dmnelf1003,9,CEN,2.0,2,0.12056407261943435,2,696
dmnelf1003,9,CEN,4.0,3,0.028772115901010985,2,694
dmnelf1003,9,CEN,6.0,5,-0.03531531315596684,2,690
dmnelf1003,9,CEN,8.0,7,0.03845295885397104,2,686
dmnelf1003,9,CEN,10.0,8,0.03610916771802794,2,684
