subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf014,2,CEN,0.0,0,0.07146329859965946,2,700
dmnelf014,2,CEN,2.0,2,0.07986540258010207,2,696
dmnelf014,2,CEN,4.0,3,0.08966719588586662,2,694
dmnelf014,2,CEN,6.0,5,-0.018946166690322543,2,690
dmnelf014,2,CEN,8.0,7,0.029520882396241923,2,686
dmnelf014,2,CEN,10.0,8,0.0032133640810118784,2,684
dmnelf014,3,DMN,-10.0,-8,-0.03389938658849888,2,684
dmnelf014,3,DMN,-8.0,-7,-0.04847741382498297,2,686
dmnelf014,3,DMN,-6.0,-5,-0.024857893991871004,2,690
dmnelf014,3,DMN,-4.0,-3,-0.046154202569674126,2,694
dmnelf014,3,DMN,-2.0,-2,-0.036280739629568376,2,696
dmnelf014,3,DMN,0.0,0,0.027048077777063837,2,700
dmnelf014,3,DMN,2.0,2,-0.00039534196574961906,2,696
dmnelf014,3,DMN,4.0,3,-0.0445144673205987,2,694
dmnelf014,3,DMN,6.0,5,0.03159600986149695,2,690
dmnelf014,3,DMN,8.0,7,-0.031681658492074175,2,686
dmnelf014,3,DMN,10.0,8,-0.03091355992166111,2,684
dmnelf014,3,CEN,-10.0,-8,0.03737977270156869,2,684
dmnelf014,3,CEN,-8.0,-7,0.033225008004943296,2,686
dmnelf014,3,CEN,-6.0,-5,0.043536679361762275,2,690
dmnelf014,3,CEN,-4.0,-3,0.004367164483870864,2,694
dmnelf014,3,CEN,-2.0,-2,0.014379643237746865,2,696
dmnelf014,3,CEN,0.0,0,0.04821722591308996,2,700
dmnelf014,3,CEN,2.0,2,0.020875836721762964,2,696
dmnelf014,3,CEN,4.0,3,-0.02364919313623463,2,694
dmnelf014,3,CEN,6.0,5,0.05503033365028891,2,690
dmnelf014,3,CEN,8.0,7,-0.007105205434899766,2,686
dmnelf014,3,CEN,10.0,8,-0.004995939606167379,2,684
dmnelf014,4,DMN,-10.0,-8,0.0184407154094235,2,684
dmnelf014,4,DMN,-8.0,-7,0.019180625203296803,2,686
dmnelf014,4,DMN,-6.0,-5,0.011600785975371506,2,690
dmnelf014,4,DMN,-4.0,-3,-0.026028325862646626,2,694
dmnelf014,4,DMN,-2.0,-2,-0.014222608886159043,2,696
dmnelf014,4,DMN,0.0,0,0.06711956090556603,2,700
dmnelf014,4,DMN,2.0,2,0.0544058157899185,2,696
dmnelf014,4,DMN,4.0,3,-0.012072001831573469,2,694
dmnelf014,4,DMN,6.0,5,0.037733927923511545,2,690
dmnelf014,4,DMN,8.0,7,-0.037812559874137196,2,686
dmnelf014,4,DMN,10.0,8,-0.018982554821541108,2,684
dmnelf014,4,CEN,-10.0,-8,0.06678975877014887,2,684
dmnelf014,4,CEN,-8.0,-7,0.08052510985494946,2,686
dmnelf014,4,CEN,-6.0,-5,0.06464821387835354,2,690
dmnelf014,4,CEN,-4.0,-3,0.011644224142484571,2,694
dmnelf014,4,CEN,-2.0,-2,0.018656033033963522,2,696
dmnelf014,4,CEN,0.0,0,0.0665074349821753,2,700
dmnelf014,4,CEN,2.0,2,0.04959267771585183,2,696
dmnelf014,4,CEN,4.0,3,-0.031874349501254805,2,694
dmnelf014,4,CEN,6.0,5,0.03931910541239347,2,690
dmnelf014,4,CEN,8.0,7,-0.03637510642935989,2,686
dmnelf014,4,CEN,10.0,8,-0.00961879190655957,2,684
dmnelf014,5,DMN,-10.0,-8,0.06893775526042285,2,684
dmnelf014,5,DMN,-8.0,-7,0.07160442978653815,2,686
dmnelf014,5,DMN,-6.0,-5,0.07241541426143501,2,690
dmnelf014,5,DMN,-4.0,-3,0.02855741283504799,2,694
dmnelf014,5,DMN,-2.0,-2,0.03483998911931302,2,696
dmnelf014,5,DMN,0.0,0,0.13316429957201692,2,700
dmnelf014,5,DMN,2.0,2,0.023556951999369233,2,696
dmnelf014,5,DMN,4.0,3,-0.0313955872602075,2,694
dmnelf014,5,DMN,6.0,5,-0.04962911958220364,2,690
dmnelf014,5,DMN,8.0,7,-0.012035020887028621,2,686
dmnelf014,5,DMN,10.0,8,0.004948223490248253,2,684
dmnelf014,5,CEN,-10.0,-8,0.0871122312913299,2,684
dmnelf014,5,CEN,-8.0,-7,0.09470274502828521,2,686
dmnelf014,5,CEN,-6.0,-5,0.0879925990493872,2,690
dmnelf014,5,CEN,-4.0,-3,0.02786932516214474,2,694
dmnelf014,5,CEN,-2.0,-2,0.02005987400333779,2,696
dmnelf014,5,CEN,0.0,0,0.1352945863278859,2,700
dmnelf014,5,CEN,2.0,2,0.053249244550243116,2,696
dmnelf014,5,CEN,4.0,3,-0.0012103978925146312,2,694
dmnelf014,5,CEN,6.0,5,-0.044957339848354476,2,690
dmnelf014,5,CEN,8.0,7,-0.0019462206047414915,2,686
dmnelf014,5,CEN,10.0,8,0.01572769638620087,2,684
dmnelf014,6,DMN,-10.0,-8,0.07568435332911475,2,684
dmnelf014,6,DMN,-8.0,-7,0.07674582707366333,2,686
dmnelf014,6,DMN,-6.0,-5,0.08685423551083964,2,690
dmnelf014,6,DMN,-4.0,-3,0.06697492782500741,2,694
dmnelf014,6,DMN,-2.0,-2,0.06341128011129614,2,696
dmnelf014,6,DMN,0.0,0,0.1349398577249444,2,700
dmnelf014,6,DMN,2.0,2,0.008350219097816698,2,696
dmnelf014,6,DMN,4.0,3,-0.023439298972309185,2,694
dmnelf014,6,DMN,6.0,5,-0.057843491927456234,2,690
dmnelf014,6,DMN,8.0,7,-0.010003025628597385,2,686
dmnelf014,6,DMN,10.0,8,-0.004125960066068653,2,684
dmnelf014,6,CEN,-10.0,-8,0.09707940505792588,2,684
dmnelf014,6,CEN,-8.0,-7,0.09826746135912516,2,686
dmnelf014,6,CEN,-6.0,-5,0.10174096331570581,2,690
dmnelf014,6,CEN,-4.0,-3,0.07277201468528824,2,694
dmnelf014,6,CEN,-2.0,-2,0.056485942503962286,2,696
dmnelf014,6,CEN,0.0,0,0.14919605582340034,2,700
dmnelf014,6,CEN,2.0,2,0.056876348079508886,2,696
dmnelf014,6,CEN,4.0,3,0.028908435353533695,2,694
dmnelf014,6,CEN,6.0,5,-0.04118462632549578,2,690
dmnelf014,6,CEN,8.0,7,0.013891483738044864,2,686
dmnelf014,6,CEN,10.0,8,0.012696192450860073,2,684
dmnelf014,7,DMN,-10.0,-8,0.0662696987822672,2,684
dmnelf014,7,DMN,-8.0,-7,0.0811869317362634,2,686
dmnelf014,7,DMN,-6.0,-5,0.07346481129385798,2,690
dmnelf014,7,DMN,-4.0,-3,0.0666268269738447,2,694
dmnelf014,7,DMN,-2.0,-2,0.06071685984282597,2,696
dmnelf014,7,DMN,0.0,0,0.12813907840572536,2,700
dmnelf014,7,DMN,2.0,2,0.009820897509096111,2,696
dmnelf014,7,DMN,4.0,3,-0.023187747116222922,2,694
dmnelf014,7,DMN,6.0,5,-0.07861520922323872,2,690
dmnelf014,7,DMN,8.0,7,-0.04907304644333354,2,686
dmnelf014,7,DMN,10.0,8,-0.04062143871058515,2,684
dmnelf014,7,CEN,-10.0,-8,0.10724435337030155,2,684
dmnelf014,7,CEN,-8.0,-7,0.120034012818086,2,686
dmnelf014,7,CEN,-6.0,-5,0.10102365773141081,2,690
dmnelf014,7,CEN,-4.0,-3,0.0931842376497622,2,694
dmnelf014,7,CEN,-2.0,-2,0.07378126020796777,2,696
dmnelf014,7,CEN,0.0,0,0.1501698686680365,2,700
dmnelf014,7,CEN,2.0,2,0.06120431265873311,2,696
dmnelf014,7,CEN,4.0,3,0.02942691889377831,2,694
dmnelf014,7,CEN,6.0,5,-0.06159860128572766,2,690
dmnelf014,7,CEN,8.0,7,-0.03261120753129332,2,686
dmnelf014,7,CEN,10.0,8,-0.027868420039634204,2,684
dmnelf014,8,DMN,-10.0,-8,0.05425306407737382,2,684
dmnelf014,8,DMN,-8.0,-7,0.05836453932377511,2,686
dmnelf014,8,DMN,-6.0,-5,0.04294982161562243,2,690
dmnelf014,8,DMN,-4.0,-3,0.06365601246751791,2,694
dmnelf014,8,DMN,-2.0,-2,0.009149715454139175,2,696
dmnelf014,8,DMN,0.0,0,0.0671597544231637,2,700
dmnelf014,8,DMN,2.0,2,-0.031317288948874124,2,696
dmnelf014,8,DMN,4.0,3,-0.040379508639780695,2,694
dmnelf014,8,DMN,6.0,5,-0.06302982179932422,2,690
dmnelf014,8,DMN,8.0,7,-0.037232084780198564,2,686
dmnelf014,8,DMN,10.0,8,-0.05152103505000264,2,684
dmnelf014,8,CEN,-10.0,-8,0.11012295917528872,2,684
dmnelf014,8,CEN,-8.0,-7,0.10547284908108343,2,686
dmnelf014,8,CEN,-6.0,-5,0.09269861008930512,2,690
dmnelf014,8,CEN,-4.0,-3,0.10272641091290212,2,694
dmnelf014,8,CEN,-2.0,-2,0.045874820078930637,2,696
dmnelf014,8,CEN,0.0,0,0.11291185468544156,2,700
dmnelf014,8,CEN,2.0,2,0.0467904282156181,2,696
dmnelf014,8,CEN,4.0,3,0.03051543699564422,2,694
dmnelf014,8,CEN,6.0,5,-0.027617226246247843,2,690
dmnelf014,8,CEN,8.0,7,-0.005646789398597742,2,686
dmnelf014,8,CEN,10.0,8,-0.009691139655371531,2,684
dmnelf014,9,DMN,-10.0,-8,0.07407087132377327,2,684
dmnelf014,9,DMN,-8.0,-7,0.0724907392722708,2,686
dmnelf014,9,DMN,-6.0,-5,0.07742099310980276,2,690
dmnelf014,9,DMN,-4.0,-3,0.07604794045830253,2,694
dmnelf014,9,DMN,-2.0,-2,0.06220366281606522,2,696
dmnelf014,9,DMN,0.0,0,0.13559007519948788,2,700
dmnelf014,9,DMN,2.0,2,-0.020459126058171566,2,696
dmnelf014,9,DMN,4.0,3,-0.04263416251825515,2,694
dmnelf014,9,DMN,6.0,5,-0.043055708990155685,2,690
dmnelf014,9,DMN,8.0,7,0.01089377664078474,2,686
dmnelf014,9,DMN,10.0,8,0.010875349349742672,2,684
dmnelf014,9,CEN,-10.0,-8,0.08671541019490112,2,684
dmnelf014,9,CEN,-8.0,-7,0.08036400956431058,2,686
dmnelf014,9,CEN,-6.0,-5,0.07728450573154484,2,690
dmnelf014,9,CEN,-4.0,-3,0.061094677416349295,2,694
dmnelf014,9,CEN,-2.0,-2,0.04058245955727521,2,696
dmnelf014,9,CEN,0.0,0,0.14582427259283598,2,700
dmnelf014,9,CEN,2.0,2,0.024471136165302974,2,696
dmnelf014,9,CEN,4.0,3,0.005858167850727701,2,694
dmnelf014,9,CEN,6.0,5,-0.032395616108841604,2,690
dmnelf014,9,CEN,8.0,7,0.03331287486887283,2,686
dmnelf014,9,CEN,10.0,8,0.030569226729443007,2,684
