subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf010,8,CEN,-8.0,-7,0.05612264547160295,2,686
dmnelf010,8,CEN,-6.0,-5,0.0303864549748315,2,690
dmnelf010,8,CEN,-4.0,-3,0.017998462835949986,2,694
dmnelf010,8,CEN,-2.0,-2,0.035491437951764834,2,696
dmnelf010,8,CEN,0.0,0,0.16454779523370683,2,700
dmnelf010,8,CEN,2.0,2,0.13153866070595605,2,696
dmnelf010,8,CEN,4.0,3,0.07238150371179536,2,694
dmnelf010,8,CEN,6.0,5,-0.010280462303245565,2,690
dmnelf010,8,CEN,8.0,7,-0.04146630803775667,2,686
dmnelf010,8,CEN,10.0,8,-0.029038924431691444,2,684
dmnelf010,9,DMN,-10.0,-8,0.018703751017442944,2,684
dmnelf010,9,DMN,-8.0,-7,0.02526457903291937,2,686
dmnelf010,9,DMN,-6.0,-5,0.0005540075286813973,2,690
dmnelf010,9,DMN,-4.0,-3,-0.011604988959250741,2,694
dmnelf010,9,DMN,-2.0,-2,-0.005138338401872502,2,696
dmnelf010,9,DMN,0.0,0,0.11703586987198884,2,700
dmnelf010,9,DMN,2.0,2,0.07360078098907177,2,696
dmnelf010,9,DMN,4.0,3,0.0408212914506487,2,694
dmnelf010,9,DMN,6.0,5,-0.014514322638604528,2,690
dmnelf010,9,DMN,8.0,7,-0.038179263209376715,2,686
dmnelf010,9,DMN,10.0,8,-0.04844551499665466,2,684
dmnelf010,9,CEN,-10.0,-8,0.026048103347714586,2,684
dmnelf010,9,CEN,-8.0,-7,0.031615586536312815,2,686
dmnelf010,9,CEN,-6.0,-5,0.008904200500891999,2,690
dmnelf010,9,CEN,-4.0,-3,-0.006680449426927088,2,694
dmnelf010,9,CEN,-2.0,-2,-0.002301672619316845,2,696
dmnelf010,9,CEN,0.0,0,0.12436421296653463,2,700
dmnelf010,9,CEN,2.0,2,0.07948170529952472,2,696
dmnelf010,9,CEN,4.0,3,0.03980229729014566,2,694
dmnelf010,9,CEN,6.0,5,0.02162659512320416,2,690
dmnelf010,9,CEN,8.0,7,0.0037716779102554276,2,686
dmnelf010,9,CEN,10.0,8,0.010075403057564233,2,684
