subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf001,7,CEN,10.0,8,-0.09268916232922954,2,684
dmnelf001,8,DMN,-10.0,-8,0.009181552460363025,2,684
dmnelf001,8,DMN,-8.0,-7,0.00152825298555439,2,686
dmnelf001,8,DMN,-6.0,-5,-0.030615532066320922,2,690
dmnelf001,8,DMN,-4.0,-3,-0.02770127733839277,2,694
dmnelf001,8,DMN,-2.0,-2,-0.033698660947970846,2,696
dmnelf001,8,DMN,0.0,0,-0.019704868574556257,2,700
dmnelf001,8,DMN,2.0,2,-0.04745185674320828,2,696
dmnelf001,8,DMN,4.0,3,-0.03691531917745905,2,694
dmnelf001,8,DMN,6.0,5,-0.03749759861182163,2,690
dmnelf001,8,DMN,8.0,7,-0.049778093671454283,2,686
dmnelf001,8,DMN,10.0,8,-0.08195727843761484,2,684
dmnelf001,8,CEN,-10.0,-8,-0.009685065035814781,2,684
dmnelf001,8,CEN,-8.0,-7,-0.014639371254022216,2,686
dmnelf001,8,CEN,-6.0,-5,-0.039473914016692625,2,690
dmnelf001,8,CEN,-4.0,-3,-0.003085087184015034,2,694
dmnelf001,8,CEN,-2.0,-2,0.004842178775676748,2,696
dmnelf001,8,CEN,0.0,0,0.034385671533114746,2,700
dmnelf001,8,CEN,2.0,2,0.00899611789094406,2,696
dmnelf001,8,CEN,4.0,3,-0.007143463438221012,2,694
dmnelf001,8,CEN,6.0,5,-0.02883616850775284,2,690
dmnelf001,8,CEN,8.0,7,-0.052599363995786824,2,686
dmnelf001,8,CEN,10.0,8,-0.0592944369298181,2,684
dmnelf001,9,DMN,-10.0,-8,0.0803736501834324,2,684
dmnelf001,9,DMN,-8.0,-7,0.05969828854781255,2,686
dmnelf001,9,DMN,-6.0,-5,0.05162047471352914,2,690
dmnelf001,9,DMN,-4.0,-3,-0.006030929523025128,2,694
dmnelf001,9,DMN,-2.0,-2,-0.048716154268550686,2,696
dmnelf001,9,DMN,0.0,0,0.031931414253815044,2,700
dmnelf001,9,DMN,2.0,2,0.030747366795334956,2,696
dmnelf001,9,DMN,4.0,3,0.0014268799635837757,2,694
dmnelf001,9,DMN,6.0,5,0.009590199460063472,2,690
dmnelf001,9,DMN,8.0,7,0.014835679174724526,2,686
dmnelf001,9,DMN,10.0,8,-0.010352447932706179,2,684
dmnelf001,9,CEN,-10.0,-8,0.03278317888539543,2,684
dmnelf001,9,CEN,-8.0,-7,0.012677198814141212,2,686
dmnelf001,9,CEN,-6.0,-5,0.027316212025038845,2,690
dmnelf001,9,CEN,-4.0,-3,-0.0055537522664196,2,694
dmnelf001,9,CEN,-2.0,-2,-0.046809508603554734,2,696
dmnelf001,9,CEN,0.0,0,0.09647674442480386,2,700
dmnelf001,9,CEN,2.0,2,0.05725333771471405,2,696
dmnelf001,9,CEN,4.0,3,0.018969499823132507,2,694
dmnelf001,9,CEN,6.0,5,0.012889232645806034,2,690
dmnelf001,9,CEN,8.0,7,-0.03386445711729224,2,686
dmnelf001,9,CEN,10.0,8,-0.07263573163604518,2,684
