subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf009,3,CEN,-10.0,-8,-0.10787684534051645,2,684
dmnelf009,3,CEN,-8.0,-7,-0.11913252194611645,2,686
dmnelf009,3,CEN,-6.0,-5,-0.11372992035181828,2,690
dmnelf009,3,CEN,-4.0,-3,-0.08755587115528266,2,694
dmnelf009,3,CEN,-2.0,-2,-0.08927039633606453,2,696
dmnelf009,3,CEN,0.0,0,-0.11048743367843822,2,700
dmnelf009,3,CEN,2.0,2,-0.14413156151393033,2,696
dmnelf009,3,CEN,4.0,3,-0.19528648968942242,2,694
dmnelf009,3,CEN,6.0,5,-0.2164310470775397,2,690
dmnelf009,3,CEN,8.0,7,-0.19167069716560886,2,686
dmnelf009,3,CEN,10.0,8,-0.17968866435866995,2,684
dmnelf009,4,DMN,-10.0,-8,0.04794671031690808,2,684
dmnelf009,4,DMN,-8.0,-7,0.07189631541628468,2,686
dmnelf009,4,DMN,-6.0,-5,0.023190790009823756,2,690
dmnelf009,4,DMN,-4.0,-3,0.062374451264999346,2,694
dmnelf009,4,DMN,-2.0,-2,0.048562454999627865,2,696
dmnelf009,4,DMN,0.0,0,0.028972207856381327,2,700
dmnelf009,4,DMN,2.0,2,0.05320624657625284,2,696
dmnelf009,4,DMN,4.0,3,-0.03515022659819887,2,694
dmnelf009,4,DMN,6.0,5,-0.05176278570930713,2,690
dmnelf009,4,DMN,8.0,7,-0.13016756603668062,2,686
dmnelf009,4,DMN,10.0,8,-0.10487924000242044,2,684
dmnelf009,4,CEN,-10.0,-8,0.002889902566459746,2,684
dmnelf009,4,CEN,-8.0,-7,0.02260117669170832,2,686
dmnelf009,4,CEN,-6.0,-5,-0.011969304804026058,2,690
dmnelf009,4,CEN,-4.0,-3,0.05126571003953374,2,694
dmnelf009,4,CEN,-2.0,-2,0.014274842588735938,2,696
dmnelf009,4,CEN,0.0,0,-0.03793427468311775,2,700
dmnelf009,4,CEN,2.0,2,-0.12371425937719435,2,696
dmnelf009,4,CEN,4.0,3,-0.22211590187140498,2,694
dmnelf009,4,CEN,6.0,5,-0.20009398290590166,2,690
dmnelf009,4,CEN,8.0,7,-0.24325294262725186,2,686
dmnelf009,4,CEN,10.0,8,-0.20758369619156147,2,684
dmnelf009,5,DMN,-10.0,-8,0.057356699591830644,2,684
dmnelf009,5,DMN,-8.0,-7,0.08216624006059013,2,686
dmnelf009,5,DMN,-6.0,-5,0.008666181700077751,2,690
dmnelf009,5,DMN,-4.0,-3,0.06848995838775325,2,694
dmnelf009,5,DMN,-2.0,-2,0.047034640112393944,2,696
dmnelf009,5,DMN,0.0,0,0.041269698205499035,2,700
dmnelf009,5,DMN,2.0,2,0.019394566498133342,2,696
dmnelf009,5,DMN,4.0,3,-0.07227382772623131,2,694
dmnelf009,5,DMN,6.0,5,-0.0836544568816054,2,690
dmnelf009,5,DMN,8.0,7,-0.1580344946824127,2,686
dmnelf009,5,DMN,10.0,8,-0.11314169494381957,2,684
dmnelf009,5,CEN,-10.0,-8,0.02468097491137679,2,684
dmnelf009,5,CEN,-8.0,-7,0.04040577057090062,2,686
dmnelf009,5,CEN,-6.0,-5,-0.0360161131108655,2,690
dmnelf009,5,CEN,-4.0,-3,0.04549168350053217,2,694
dmnelf009,5,CEN,-2.0,-2,0.003902594146929987,2,696
dmnelf009,5,CEN,0.0,0,-0.018554219791107305,2,700
dmnelf009,5,CEN,2.0,2,-0.14162880671666525,2,696
dmnelf009,5,CEN,4.0,3,-0.2315407141783149,2,694
dmnelf009,5,CEN,6.0,5,-0.20019440702909033,2,690
dmnelf009,5,CEN,8.0,7,-0.24343241714697025,2,686
dmnelf009,5,CEN,10.0,8,-0.18825104717145583,2,684
dmnelf009,6,DMN,-10.0,-8,0.037346807671732984,2,684
dmnelf009,6,DMN,-8.0,-7,0.06422089155938954,2,686
dmnelf009,6,DMN,-6.0,-5,0.01812531305239181,2,690
dmnelf009,6,DMN,-4.0,-3,0.05610495320441575,2,694
dmnelf009,6,DMN,-2.0,-2,0.055116546808994804,2,696
dmnelf009,6,DMN,0.0,0,0.05332065582138656,2,700
dmnelf009,6,DMN,2.0,2,0.05636309737937659,2,696
dmnelf009,6,DMN,4.0,3,0.0024521035729285347,2,694
dmnelf009,6,DMN,6.0,5,-0.024556187634716314,2,690
dmnelf009,6,DMN,8.0,7,-0.03912611881169529,2,686
dmnelf009,6,DMN,10.0,8,-0.010632891736911173,2,684
dmnelf009,6,CEN,-10.0,-8,-0.04022084273515061,2,684
dmnelf009,6,CEN,-8.0,-7,-0.025531743788791528,2,686
dmnelf009,6,CEN,-6.0,-5,-0.07853297197403057,2,690
dmnelf009,6,CEN,-4.0,-3,-0.031018323379240622,2,694
dmnelf009,6,CEN,-2.0,-2,-0.041293176188136424,2,696
dmnelf009,6,CEN,0.0,0,-0.049115536878992304,2,700
dmnelf009,6,CEN,2.0,2,-0.11532650463478807,2,696
dmnelf009,6,CEN,4.0,3,-0.18452511934343463,2,694
dmnelf009,6,CEN,6.0,5,-0.22363498964150322,2,690
dmnelf009,6,CEN,8.0,7,-0.21877547031747163,2,686
dmnelf009,6,CEN,10.0,8,-0.18146076887456464,2,684
dmnelf009,7,DMN,-10.0,-8,0.03183655784398262,2,684
dmnelf009,7,DMN,-8.0,-7,0.06576187080422818,2,686
dmnelf009,7,DMN,-6.0,-5,0.039544900778843484,2,690
dmnelf009,7,DMN,-4.0,-3,0.04898393432940423,2,694
dmnelf009,7,DMN,-2.0,-2,0.051096972063399686,2,696
dmnelf009,7,DMN,0.0,0,0.04334879176727215,2,700
dmnelf009,7,DMN,2.0,2,0.06916575426595119,2,696
dmnelf009,7,DMN,4.0,3,0.036112853347891105,2,694
dmnelf009,7,DMN,6.0,5,0.002679882446820566,2,690
dmnelf009,7,DMN,8.0,7,0.013205584461944564,2,686
dmnelf009,7,DMN,10.0,8,0.029220473721820066,2,684
dmnelf009,7,CEN,-10.0,-8,-0.058575603098284246,2,684
dmnelf009,7,CEN,-8.0,-7,-0.04109940232214268,2,686
dmnelf009,7,CEN,-6.0,-5,-0.0727595465124375,2,690
dmnelf009,7,CEN,-4.0,-3,-0.05778902540795639,2,694
dmnelf009,7,CEN,-2.0,-2,-0.06358845749944612,2,696
dmnelf009,7,CEN,0.0,0,-0.0696880845747371,2,700
dmnelf009,7,CEN,2.0,2,-0.09609807908425769,2,696
dmnelf009,7,CEN,4.0,3,-0.14970853521883648,2,694
dmnelf009,7,CEN,6.0,5,-0.21721309292187838,2,690
dmnelf009,7,CEN,8.0,7,-0.1964222091210147,2,686
dmnelf009,7,CEN,10.0,8,-0.18123758389099637,2,684
dmnelf009,8,DMN,-10.0,-8,0.060767416507708776,2,684
dmnelf009,8,DMN,-8.0,-7,0.09164968931077523,2,686
dmnelf009,8,DMN,-6.0,-5,0.058656462376827936,2,690
dmnelf009,8,DMN,-4.0,-3,0.059160489151647136,2,694
dmnelf009,8,DMN,-2.0,-2,0.05233742137629619,2,696
dmnelf009,8,DMN,0.0,0,0.07375079496620691,2,700
dmnelf009,8,DMN,2.0,2,0.05478763997119412,2,696
dmnelf009,8,DMN,4.0,3,0.023005020223835496,2,694
dmnelf009,8,DMN,6.0,5,-0.015843160846707987,2,690
dmnelf009,8,DMN,8.0,7,-0.01811382974532305,2,686
dmnelf009,8,DMN,10.0,8,-0.019998331443861015,2,684
dmnelf009,8,CEN,-10.0,-8,-0.047606640574414834,2,684
dmnelf009,8,CEN,-8.0,-7,-0.030021047966853873,2,686
dmnelf009,8,CEN,-6.0,-5,-0.0422400510161084,2,690
dmnelf009,8,CEN,-4.0,-3,-0.029285181310259704,2,694
dmnelf009,8,CEN,-2.0,-2,-0.044810031143917774,2,696
dmnelf009,8,CEN,0.0,0,-0.04582995994474906,2,700
dmnelf009,8,CEN,2.0,2,-0.12222552338580206,2,696
dmnelf009,8,CEN,4.0,3,-0.16983083338356575,2,694
dmnelf009,8,CEN,6.0,5,-0.21763644309544763,2,690
dmnelf009,8,CEN,8.0,7,-0.20209251622023153,2,686
dmnelf009,8,CEN,10.0,8,-0.2007648639150905,2,684
dmnelf009,9,DMN,-10.0,-8,0.06125597292042358,2,684
dmnelf009,9,DMN,-8.0,-7,0.0726823204619213,2,686
dmnelf009,9,DMN,-6.0,-5,0.07215263082678226,2,690
dmnelf009,9,DMN,-4.0,-3,0.08477934707832276,2,694
dmnelf009,9,DMN,-2.0,-2,0.0630606769732318,2,696
dmnelf009,9,DMN,0.0,0,0.14431682522962722,2,700
dmnelf009,9,DMN,2.0,2,0.09164990883056238,2,696
dmnelf009,9,DMN,4.0,3,0.06351609397469873,2,694
dmnelf009,9,DMN,6.0,5,-0.004049722099331637,2,690
dmnelf009,9,DMN,8.0,7,-0.015493505598444847,2,686
dmnelf009,9,DMN,10.0,8,-0.01818617408602265,2,684
dmnelf009,9,CEN,-10.0,-8,-0.023176226001525888,2,684
dmnelf009,9,CEN,-8.0,-7,-0.019015221115734407,2,686
dmnelf009,9,CEN,-6.0,-5,-0.008318990834400873,2,690
dmnelf009,9,CEN,-4.0,-3,0.017837175192271005,2,694
dmnelf009,9,CEN,-2.0,-2,-0.00808661238479794,2,696
dmnelf009,9,CEN,0.0,0,0.05064314883660631,2,700
dmnelf009,9,CEN,2.0,2,-0.05825667468094585,2,696
dmnelf009,9,CEN,4.0,3,-0.09497655707168134,2,694
dmnelf009,9,CEN,6.0,5,-0.16005733030600727,2,690
dmnelf009,9,CEN,8.0,7,-0.15591883691600286,2,686
dmnelf009,9,CEN,10.0,8,-0.14645994236368476,2,684
