subject,band,region,lag_sec,lag_tr,r,n_runs,n_tr_total
dmnelf008,8,CEN,-6.0,-5,-0.03202411939641283,2,690
dmnelf008,8,CEN,-4.0,-3,-0.007870519982886619,2,694
dmnelf008,8,CEN,-2.0,-2,-4.693424740021277e-05,2,696
dmnelf008,8,CEN,0.0,0,0.19277061504577966,2,700
dmnelf008,8,CEN,2.0,2,0.13083412745678394,2,696
dmnelf008,8,CEN,4.0,3,0.12256318736076517,2,694
dmnelf008,8,CEN,6.0,5,0.08134724399844022,2,690
dmnelf008,8,CEN,8.0,7,0.07659972347323667,2,686
dmnelf008,8,CEN,10.0,8,0.07882164135371707,2,684
dmnelf008,9,DMN,-10.0,-8,-0.05031355376559873,2,684
dmnelf008,9,DMN,-8.0,-7,-0.009228207958569195,2,686
dmnelf008,9,DMN,-6.0,-5,-0.024675820671700696,2,690
dmnelf008,9,DMN,-4.0,-3,-0.033567285505604866,2,694
dmnelf008,9,DMN,-2.0,-2,-0.03431048540215177,2,696
dmnelf008,9,DMN,0.0,0,0.33653709790320524,2,700
dmnelf008,9,DMN,2.0,2,0.17850252711852996,2,696
dmnelf008,9,DMN,4.0,3,0.11385631338070323,2,694
dmnelf008,9,DMN,6.0,5,0.04741250705022231,2,690
dmnelf008,9,DMN,8.0,7,-0.009698651650419225,2,686
dmnelf008,9,DMN,10.0,8,-0.02351926061142822,2,684
dmnelf008,9,CEN,-10.0,-8,-0.061537527312641095,2,684
dmnelf008,9,CEN,-8.0,-7,-0.07102340136293146,2,686
dmnelf008,9,CEN,-6.0,-5,-0.03132238233531859,2,690
dmnelf008,9,CEN,-4.0,-3,-0.0030722380477625428,2,694
dmnelf008,9,CEN,-2.0,-2,0.0028839379765641057,2,696
dmnelf008,9,CEN,0.0,0,0.19684010190306406,2,700
dmnelf008,9,CEN,2.0,2,0.1366850257576745,2,696
dmnelf008,9,CEN,4.0,3,0.12625340333083018,2,694
dmnelf008,9,CEN,6.0,5,0.08551136590206398,2,690
dmnelf008,9,CEN,8.0,7,0.07882044459185705,2,686
dmnelf008,9,CEN,10.0,8,0.08121692678995014,2,684
