montage,n_ch,target,held_out,alpha,r
C3,1,CEN,dmnelf003,1.0,-0.13025231805623436
C3,1,CEN,dmnelf004,1.0,0.10719547993383428
C3,1,CEN,dmnelf005,4641.588833612777,0.10336603702056264
C3,1,CEN,dmnelf006,4641.588833612777,0.058594526714856085
C3,1,CEN,dmnelf007,215443.46900318822,0.15644157641760406
C3,1,CEN,dmnelf008,4641.588833612777,0.11930523731551224
C3,1,CEN,dmnelf009,10000.0,0.09265282689238057
C3,1,CEN,dmnelf010,21544.346900318822,0.09380043788159262
C3,1,CEN,dmnelf011,215.44346900318823,0.02800163968186268
C3,1,CEN,dmnelf012,1000.0,0.17201536897964037
C3,1,CEN,dmnelf013,464.15888336127773,0.12947352106601884
C3,1,CEN,dmnelf014,100.0,0.0649924787169072
C3,1,CEN,dmnelf015,215.44346900318823,0.1528886953360479
C3,1,CEN,dmnelf016,215.44346900318823,-0.027017493367910747
C3,1,CEN,dmnelf1001,2154.4346900318824,0.1955575859695214
C3,1,CEN,dmnelf1002,1.0,-0.08132548969040801
C3,1,CEN,dmnelf1003,1.0,0.16658360458319793
C3,1,DMN,dmnelf001,100000000.0,0.1956047725636062
C3,1,DMN,dmnelf002,10.0,0.027055785123114715
C3,1,DMN,dmnelf003,1.0,-0.074573524005218
C3,1,DMN,dmnelf004,100000000.0,0.06817105780023278
C3,1,DMN,dmnelf005,100000000.0,0.08127990651855367
C3,1,DMN,dmnelf006,4641.588833612777,0.011580940597586551
C3,1,DMN,dmnelf007,10000.0,0.19134802455271724
C3,1,DMN,dmnelf008,4641.588833612777,0.002675084418248301
C3,1,DMN,dmnelf009,21544.346900318822,-0.04167274432910819
C3,1,DMN,dmnelf010,10000.0,0.18645149586476345
C3,1,DMN,dmnelf011,4641.588833612777,0.1914174775092375
C3,1,DMN,dmnelf012,10000.0,0.13658893480885687
C3,1,DMN,dmnelf013,10000.0,0.05379206369492514
C3,1,DMN,dmnelf014,1.0,-0.0712918846169664
C3,1,DMN,dmnelf015,10000.0,0.027370423117649575
C3,1,DMN,dmnelf016,1.0,0.06941911984436065
C3,1,DMN,dmnelf1001,1.0,0.13072358480367033
C3,1,DMN,dmnelf1002,1.0,-0.003867578396179971
C3,1,DMN,dmnelf1003,1.0,0.19680113596646823
C3,1,PDA,dmnelf001,1.0,0.06154623104132587
C3,1,PDA,dmnelf002,1.0,0.056486067126836
C3,1,PDA,dmnelf003,1.0,-0.07161817172503962
C3,1,PDA,dmnelf004,1.0,-0.1545978166254718
C3,1,PDA,dmnelf005,1.0,-0.09491796940337462
C3,1,PDA,dmnelf006,1.0,-0.04897804052981304
C3,1,PDA,dmnelf007,1.0,0.1960957135874813
C3,1,PDA,dmnelf008,1.0,-0.10479956828076856
C3,1,PDA,dmnelf009,1.0,-0.06588601220725021
C3,1,PDA,dmnelf010,1.0,0.057442031890608765
C3,1,PDA,dmnelf011,1.0,0.08784502958430372
C3,1,PDA,dmnelf012,1.0,0.04927248268168517
C3,1,PDA,dmnelf013,1.0,0.2966672526731067
C3,1,PDA,dmnelf014,1.0,0.04935879139351838
C3,1,PDA,dmnelf015,1.0,0.0008455314045509022
C3,1,PDA,dmnelf016,1.0,-0.003241530487314729
C3,1,PDA,dmnelf1001,1.0,0.16862608795775352
C3,1,PDA,dmnelf1002,1.0,-0.08136456790349354
C3,1,PDA,dmnelf1003,1.0,0.10333578660924861
C4,1,CEN,dmnelf001,2154.4346900318824,0.24706998109738265
C4,1,CEN,dmnelf002,1000.0,0.2368924015456696
C4,1,CEN,dmnelf003,2154.4346900318824,-0.06547600950929792
C4,1,CEN,dmnelf004,1000.0,0.10682745168282931
C4,1,CEN,dmnelf005,2154.4346900318824,0.14703928654574916
C4,1,CEN,dmnelf006,2154.4346900318824,0.09492224192979108
C4,1,CEN,dmnelf007,4641.588833612777,0.2314079989495256
C4,1,CEN,dmnelf008,2154.4346900318824,0.1108885223190903
C4,1,CEN,dmnelf009,4641.588833612777,0.003174412015272969
C4,1,CEN,dmnelf010,4641.588833612777,0.15698401050232244
C4,1,CEN,dmnelf011,4641.588833612777,0.2748913700169532
C4,1,CEN,dmnelf012,10000.0,0.19450041935345777
C4,1,CEN,dmnelf013,4641.588833612777,0.1613117171655613
C4,1,CEN,dmnelf014,4641.588833612777,0.07960771291428544
C4,1,CEN,dmnelf015,4641.588833612777,-0.04572474531397839
C4,1,CEN,dmnelf016,4641.588833612777,-0.0110126261890963
C4,1,CEN,dmnelf1001,10000.0,0.12336594137125004
C4,1,CEN,dmnelf1002,2154.4346900318824,-0.055247901016929266
C4,1,CEN,dmnelf1003,2154.4346900318824,0.1917798345020652
C4,1,DMN,dmnelf001,21544.346900318822,0.18473545628481317
C4,1,DMN,dmnelf002,4641.588833612777,0.1592118369521608
C4,1,DMN,dmnelf003,100000000.0,-0.09920153683945432
C4,1,DMN,dmnelf004,100000000.0,0.01574635558912727
C4,1,DMN,dmnelf005,100000000.0,0.21165049076277065
C4,1,DMN,dmnelf006,100000000.0,0.10826809662294333
C4,1,DMN,dmnelf007,100000000.0,0.21312241862247644
C4,1,DMN,dmnelf008,100000.0,0.01888565916518087
C4,1,DMN,dmnelf009,46415.888336127726,-0.08125036279413562
C4,1,DMN,dmnelf010,21544.346900318822,0.2314921855538
C4,1,DMN,dmnelf011,215443.46900318822,0.2578080580366401
C4,1,DMN,dmnelf012,21544.346900318822,0.13446089149044438
C4,1,DMN,dmnelf013,100000.0,-0.05458251496387018
C4,1,DMN,dmnelf014,4.641588833612778,-0.06482891516363486
C4,1,DMN,dmnelf015,1.0,-0.06342915691824946
C4,1,DMN,dmnelf016,10.0,-0.103960877220462
C4,1,DMN,dmnelf1001,10.0,0.0741849203300252
C4,1,DMN,dmnelf1002,46.41588833612777,-0.03882810506509451
C4,1,DMN,dmnelf1003,46.41588833612777,0.1687965079433994
C4,1,PDA,dmnelf001,1.0,0.04885089020911364
C4,1,PDA,dmnelf002,1.0,-0.023895170045162003
C4,1,PDA,dmnelf003,1.0,-0.01030965016244697
C4,1,PDA,dmnelf004,1.0,-0.037773895673612216
C4,1,PDA,dmnelf005,1.0,0.04621247784842232
C4,1,PDA,dmnelf006,1.0,-0.0891172145520996
C4,1,PDA,dmnelf007,1.0,0.23418805191696385
C4,1,PDA,dmnelf008,1.0,-0.04230005525139812
C4,1,PDA,dmnelf009,1.0,-0.04766662342082542
C4,1,PDA,dmnelf010,1.0,0.04504077508132638
C4,1,PDA,dmnelf011,1.0,0.07650834399481296
C4,1,PDA,dmnelf012,1.0,0.08942587496445566
C4,1,PDA,dmnelf013,1.0,-0.037124408189879034
C4,1,PDA,dmnelf014,1.0,0.18941472625424904
C4,1,PDA,dmnelf015,1.0,0.014952232866978514
C4,1,PDA,dmnelf016,1.0,-0.1149748147694251
C4,1,PDA,dmnelf1001,1.0,0.2199603895081293
C4,1,PDA,dmnelf1002,1.0,0.06881010152844662
C4,1,PDA,dmnelf1003,1.0,-0.047684332275395556
P3,1,CEN,dmnelf001,10000.0,0.2777413557124104
P3,1,CEN,dmnelf002,4641.588833612777,0.27492881446549294
P3,1,CEN,dmnelf003,4641.588833612777,-0.07951452564382665
P3,1,CEN,dmnelf004,2154.4346900318824,0.13555406403989143
P3,1,CEN,dmnelf005,2154.4346900318824,0.23384435913504786
P3,1,CEN,dmnelf006,2154.4346900318824,0.121576618018437
P3,1,CEN,dmnelf007,4641.588833612777,0.15942046791169057
P3,1,CEN,dmnelf008,2154.4346900318824,0.12392595548751192
P3,1,CEN,dmnelf009,4641.588833612777,0.26975070226686315
P3,1,CEN,dmnelf010,21544.346900318822,0.1710577764095357
P3,1,CEN,dmnelf011,4641.588833612777,0.2699898674549581
P3,1,CEN,dmnelf012,10000.0,0.1493985786530063
P3,1,CEN,dmnelf013,4641.588833612777,0.17403412069540844
P3,1,CEN,dmnelf014,4641.588833612777,0.12492952560674579
P3,1,CEN,dmnelf015,2154.4346900318824,0.08655362945658783
P3,1,CEN,dmnelf016,10000.0,-0.03164538588199679
P3,1,CEN,dmnelf1001,46415.888336127726,0.16404658748688408
